"Region","Site","Unit","Batch","Species","Start.Fish.Density","End.Fish.Density","Hatchery","Lot.Quality","Origin.Year","Origin.Month","From","From.Month","From.Year","To","To.Month","To.Year","Diff.Days","Start.Av.Weight","End.Av.Weight","Period.Av.Weight","Av.Weight.Change","Model.End.Av.Wt.Act.Feed","Av.Wt.Deviation.Perc","Av.Wt.Before.Sampl","Model.End.Av.Wt.Sugg.Feed","Actual.Feed","Feed.Category","Supplier","Period.Feed.Qty","Model.Feed.Qty","Feed.Deviation.Perc","Opening.Fish.No","Opening.Biomass","Closing.Fish.No","Closing.Biomass","Harvest.Biomass","Transfer.Minus.Kg","Transfer.Plus.Kg","Biomass.Produced","Biomass.Produced.Before.Sampl","Biol.FCR.Period","Econ.FCR.Period","Econ.FCR.Period.Before.Sampl","Mortality.No","LTD.Mortality.Kg","Model.Mortality.No","Mortality.Deviation.Perc","Mortality.Perc","SFR.Period.Perc","SFR.Period.Perc.Before.Sampl","SGR.Period.Perc","FCR.bio.*.SGR","Growth.Per.Day","TGC.Period","Avg.Temp","Av.Oxygene","Period.Day.Degrees","Start.Av.Weight.Category","End.Av.Weight.Category","Max.Feed.Qty","Food.Price","Current.Grading","Feeding.Policy","Group.Tag","Vaccinated","Feeder","Feeding.Rate.Kg.Per.Hour","Fastings.No","Transfer.Minus.No","Transfer.Plus.No","Harvest.No","Sampling.No","LTD.Econ.FCR","LTD.Mortality.No","LTD.Mortality.Perc","LTD.Adjustment.No","LTD.Adjustment.Perc","LTD.Adjustment.&.Mortality.No","LTD.Adjustment.&.Mortality.Perc"
"Γαλαξίδι","Ανεμοκάμπι","511","1106 T6 FMD","Τσιπούρα",11.77,12.73,"FMD - Ferme Marine De Douuhet",NA,"2011","June",2012-03-31,"March","2012",2012-04-30,"April","2012",30,73,79,76,6,78.8,0.25,78.6,78.76,"IRIDA Smart 3,0mm","IRIDA SMART","ΙΡΙΔΑ Α.Ε.",5500,5347.92,-2.84,322356,23531.99,322281,25460.2,0,0,0,1928.21,1799.3,2.84,2.85,3.06,75,256.05,62,-20.97,0.02,0.75,0.75,0.26,0.74,0.2,0.25,14.32,0,441,"B. 50-100","B. 50-100",5275,1.03,NA,"Τσιπούρα - Style 2012","Γαλαξίδι (Β1, 2, 2Ν, 3 & 6)","Unchecked",NA,0,0,0,0,0,2,1.98,22829.72,6.1,29283.73,7.82,52113.45,13.92
"Γαλαξίδι","Ανεμοκάμπι","511","1106 T6 FMD","Τσιπούρα",8.06,9.44,"FMD - Ferme Marine De Douuhet",NA,"2011","June",2012-05-31,"May","2012",2012-06-20,"June","2012",20,91,106.66,98.83,15.66,103.68,2.87,102.66,105.91,"IRIDA Smart 3,0mm","IRIDA SMART","ΙΡΙΔΑ Α.Ε.",3650,4338.65,15.87,177193,16124.56,177103,18889.81,0,0,0,2765.24,2056.83,1.32,1.32,1.77,90,155.3,15,-500,0.05,1.04,1.07,0.79,1.04,0.78,0.61,18.98,0,400,"B. 50-100","C. 100-200",3650,1.03,NA,"Τσιπούρα - Style 2012","Γαλαξίδι (Β1, 2, 2Ν, 3 & 6)","Unchecked",NA,0,0,0,0,0,2,1.87,12716.94,6.18,16106.81,7.82,28823.75,14
"Γαλαξίδι","Ανεμοκάμπι","511","1106 T6 FMD","Τσιπούρα",9.44,10.36,"FMD - Ferme Marine De Douuhet",NA,"2011","June",2012-06-20,"June","2012",2012-06-30,"June","2012",10,106.66,117,111.83,10.34,115.94,0.91,115.86,119.94,"IRIDA Smart 3,0mm","IRIDA SMART","ΙΡΙΔΑ Α.Ε.",2350,3361.56,30.09,177103,18889.81,177063,20716.37,0,0,0,1826.57,1624.71,1.28,1.29,1.45,40,159.81,0,0,0.02,1.19,1.19,0.93,1.19,1.03,0.59,22.59,0,251,"C. 100-200","C. 100-200",2225,1.03,NA,"Τσιπούρα - Style 2012","Γαλαξίδι (Β1, 2, 2Ν, 3 & 6)","Unchecked",NA,0,0,0,0,0,2,1.82,12756.94,6.19,16106.81,7.82,28863.75,14.02
"Γαλαξίδι","Ανεμοκάμπι","Jok 3-1","1405 T07 D2.GT1.1","Τσιπούρα",3.23,6.77,"Γ.Θ. Κ. Α.Ε. - Τράχηλας Δεσφίνας",NA,"2014","May",2014-07-11,"July","2014",2014-07-31,"July","2014",20,10,21,15.5,11,20.51,2.39,17.7,18.82,"IRIDA Power 1,5mm","IRIDA POWER","ΙΡΙΔΑ Α.Ε.",200,166.7,-19.98,19400,194,19330,405.93,0,0,0,211.93,148.14,0.94,0.94,1.35,70,2.35,0,0,0.36,3.48,3.83,3.71,3.48,0.55,1.25,22.96,0,483,"A. <50","A. <50",200,1.93,NA,"Τσιπούρα - τρέχον","Γαλαξίδι (Β1, 2, 2Ν, 3 & 6)","Unchecked",NA,0,1,0,1,0,1,1.05,223.54,1.14,0,0,223.54,1.14
"Γαλαξίδι","Ανεμοκάμπι","314","1108 T10 G.G","Τσιπούρα",NA,NA,"Γ. Θ. Κ. Α.Ε. - Γαλαξίδι",NA,"2011","August",2011-08-11,"August","2011",2011-08-31,"August","2011",20,1.18,3.2,2.19,2.02,3.09,3.56,2.88,4.57,"IRIDA Style 12,0mm","IRIDA STYLE","ΙΡΙΔΑ Α.Ε.",640,1165.27,45.08,390000,460.2,388360,1242.75,0,0,0,782.55,658.28,0.81,0.82,0.97,1640,4.73,63,-2503.17,0.42,4.06,4.32,4.99,4.06,0.1,0.76,0,0,545,"A. <50","A. <50",640,5353.61,NA,"Τσιπούρα - Style 2012","Γαλαξίδι (Β1, 2, 2Ν, 3 & 6)","Unchecked",NA,0,0,0,0,0,1,0.82,1640,0.42,0,0,1640,0.42
"Γαλαξίδι","Ανεμοκάμπι","448","1302 Λ2 D.GL1.G","Λαβράκι",0.78,1.79,"Γ.Θ. Κ. Α.Ε. - Τράχηλας Δεσφίνας",NA,"2013","February",2013-05-31,"May","2013",2013-06-30,"June","2013",30,6,14,10,8,13.88,0.86,13.82,15.06,"IRIDA Power 1,5mm","IRIDA POWER","ΙΡΙΔΑ Α.Ε.",1155,1272.68,9.25,142180,853.08,140820,1971.48,0,0,0,1118.4,1093.05,1.02,1.03,1.06,1360,36.09,31,-4287.1,0.96,2.88,2.9,2.82,2.89,0.27,0.92,20.87,0,645,"A. <50","A. <50",1050,2.02,NA,"Λαβράκι - Active 2013","Γαλαξίδι (Β1, 2, 2Ν, 3 & 6)","Unchecked",NA,0,0,0,0,0,2,1.49,9180,6.12,0,0,9180,6.12
"Γαλαξίδι","Ανεμοκάμπι","448","1302 Λ2 D.GL1.G","Λαβράκι",1.79,3.45,"Γ.Θ. Κ. Α.Ε. - Τράχηλας Δεσφίνας",NA,"2013","February",2013-06-30,"June","2013",2013-07-31,"July","2013",31,14,27,20.5,13,27.14,-0.52,26.86,34.7,"IRIDA Power 2,0mm","IRIDA POWER","ΙΡΙΔΑ Α.Ε.",1830,2943.84,37.84,140820,1971.48,140580,3795.66,0,0,0,1824.18,1804.5,1,1,1.01,240,40.52,32,-650,0.17,2.12,2.13,2.12,2.12,0.42,0.77,24.06,0,770,"A. <50","A. <50",1420,1.66,NA,"Λαβράκι - Active 2013","Γαλαξίδι (Β1, 2, 2Ν, 3 & 6)","Unchecked",NA,0,0,0,0,0,2,1.23,9420,6.28,0,0,9420,6.28
"Γαλαξίδι","Ανεμοκάμπι","004","T11012G.GT1.b","Τσιπούρα",0.23,0.38,"Γ. Θ. Κ. Α.Ε. - Γαλαξίδι",NA,"2012","February",2012-02-29,"February","2012",2012-03-28,"March","2012",28,4.5,5.53,5.02,1.03,6.26,-11.66,5.86,5.28,"IRIDA Organic 1,0 mm","IRIDA Organic","ΙΡΙΔΑ Α.Ε.",40.5,17.94,-125.76,8600,38.7,8591,47.51,0,0,0,8.81,11.64,4.58,4.6,3.48,9,0.03,0,0,0.1,3.37,3.27,0.74,3.39,0.04,0.31,13.31,0,380,"A. <50","A. <50",36.5,1.42,NA,"Τσιπούρα - Style 2012","Γαλαξίδι (Β1, 2, 2Ν, 3 & 6)","Unchecked",NA,0,0,0,0,0,2,4.37,9,0.1,0,0,9,0.1
"Γαλαξίδι","Ανεμοκάμπι","004","T11012G.GT1.b","Τσιπούρα",0.45,0.55,"Γ. Θ. Κ. Α.Ε. - Γαλαξίδι",NA,"2012","February",2012-04-20,"April","2012",2012-04-30,"April","2012",10,6.59,8,7.29,1.41,8.02,-0.25,7.91,7.32,"IRIDA Power 1,0mm","IRIDA POWER","ΙΡΙΔΑ Α.Ε.",22,11.13,-97.66,8591,56.61,8586,68.69,0,0,0,12.07,11.3,1.82,1.82,1.95,5,0.06,0,0,0.06,3.52,3.54,1.94,3.52,0.14,0.78,14.64,0,161,"A. <50","A. <50",22,1.91,NA,"Τσιπούρα - Style 2012","Γαλαξίδι (Β1, 2, 2Ν, 3 & 6)","Unchecked",NA,0,0,0,0,0,2,3.52,14,0.16,0,0,14,0.16
"Γαλαξίδι","Ανεμοκάμπι","004","T11012G.GT1.b","Τσιπούρα",0.43,0.9,"Γ. Θ. Κ. Α.Ε. - Γαλαξίδι",NA,"2012","February",2012-05-31,"May","2012",2012-06-30,"June","2012",30,9,19,14,10,18.59,2.21,18.34,18.36,"IRIDA Power 1,5mm","IRIDA POWER","ΙΡΙΔΑ Α.Ε.",88,85.07,-3.45,8570,77.13,8562,162.68,0,0,0,85.55,79.9,1.03,1.03,1.1,8,0.28,0,0,0.09,2.56,2.61,2.49,2.56,0.33,0.94,20.18,0,629,"A. <50","A. <50",84,1.68,NA,"Τσιπούρα - Style 2012","Γαλαξίδι (Β1, 2, 2Ν, 3 & 6)","Unchecked",NA,0,0,0,0,0,2,2.04,38,0.44,0,0,38,0.44
"Γαλαξίδι","Ανεμοκάμπι","004","T11012G.GT1.b","Τσιπούρα",0.9,1.85,"Γ. Θ. Κ. Α.Ε. - Γαλαξίδι",NA,"2012","February",2012-06-30,"June","2012",2012-07-31,"July","2012",31,19,39,29,20,38.93,0.18,38.53,41.4,"IRIDA Power 2,0mm","IRIDA POWER","ΙΡΙΔΑ Α.Ε.",182,207.68,12.37,8562,162.68,8550,333.45,0,0,0,170.77,166.75,1.06,1.07,1.09,12,0.57,0,0,0.14,2.47,2.48,2.32,2.47,0.65,0.89,25.45,0,812,"A. <50","A. <50",171,1.49,NA,"Τσιπούρα - Style 2012","Γαλαξίδι (Β1, 2, 2Ν, 3 & 6)","Unchecked",NA,0,0,0,0,0,2,1.47,50,0.58,0,0,50,0.58
"Γαλαξίδι","Ανεμοκάμπι","521","1506 T10 G.BS4","Τσιπούρα",1.97,3.62,"Γ. Θ. Κ. Α.Ε. - Γαλαξίδι",NA,"2015","June",2015-09-03,"September","2015",2015-09-29,"September","2015",26,25.63,47.28,36.45,21.65,47.04,0.51,46.28,46.82,"IRIDA Power 2,0mm","IRIDA POWER","ΙΡΙΔΑ Α.Ε.",3665,3637.26,-0.76,153380,3931.13,153300,7248.02,0,0,0,3316.89,3163.59,1.1,1.1,1.16,80,37.99,27,-196.3,0.05,2.6,2.63,2.36,2.61,0.83,0.98,25.31,0,684,"A. <50","A. <50",2960,1.61,NA,"Τσιπούρα - τρέχον","Γαλαξίδι (Β1, 2, 2Ν, 3 & 6)","Unchecked",NA,0,0,0,1,0,1,1.03,11969.16,7.24,0,0,11969.16,7.24
"Γαλαξίδι","Ανεμοκάμπι","520","1505 Λ06 LPS.05","Λαβράκι",0.9,1.16,"LPS - Les Poissons du Soleil SCEA",NA,"2015","May",2015-05-17,"May","2015",2015-05-31,"May","2015",14,4.59,6,5.29,1.41,5.72,4.9,5.72,6.3,"IRIDA Power 1,0mm","IRIDA POWER","ΙΡΙΔΑ Α.Ε.",409,593.47,31.08,275000,1262.25,271620,1629.72,0,0,0,367.47,291.42,1.06,1.11,1.4,3380,17.83,45,-7411.11,1.23,2.03,2.08,1.91,2.03,0.1,0.59,17.77,0,265,"A. <50","A. <50",395,2.17,NA,"Λαβράκι - τρέχον","Γαλαξίδι (Β1, 2, 2Ν, 3 & 6)","Unchecked",NA,0,1,0,0,0,1,1.11,3380,1.23,0,0,3380,1.23
"Γαλαξίδι","Ανεμοκάμπι","520","1505 Λ06 LPS.05","Λαβράκι",1.16,0.92,"LPS - Les Poissons du Soleil SCEA",NA,"2015","May",2015-05-31,"May","2015",2015-06-24,"June","2015",24,6,6.96,6.48,0.96,9.25,-24.76,8.89,12.49,"IRIDA Power 1,0mm","IRIDA POWER","ΙΡΙΔΑ Α.Ε.",853,1745,51.12,271620,1629.72,264965,1844.16,0,0,0,214.44,725.82,3.19,3.98,1.18,6655,70.55,75,-8773.33,2.45,2.05,1.8,0.62,1.98,0.04,0.18,20.56,0,516,"A. <50","A. <50",555,2.17,NA,"Λαβράκι - τρέχον","Γαλαξίδι (Β1, 2, 2Ν, 3 & 6)","Unchecked",NA,0,0,0,0,0,2,2,10035,3.65,0,0,10035,3.65
"Γαλαξίδι","Ανεμοκάμπι","520","1505 Λ06 LPS.05","Λαβράκι",1.12,1.95,"LPS - Les Poissons du Soleil SCEA",NA,"2015","May",2015-06-30,"June","2015",2015-07-21,"July","2015",21,8.5,14.91,11.7,6.41,15.29,-2.49,14.97,18.36,"IRIDA Power 1,5mm","IRIDA POWER","ΙΡΙΔΑ Α.Ε.",1590,2384.26,33.31,262780,2233.63,262120,3908.21,0,0,0,1674.58,1690.31,0.95,0.95,0.94,660,94.22,66,-900,0.25,2.53,2.52,2.68,2.53,0.31,0.78,24.52,0,541,"A. <50","A. <50",1310,1.93,NA,"Λαβράκι - τρέχον","Γαλαξίδι (Β1, 2, 2Ν, 3 & 6)","Unchecked",NA,0,0,0,0,0,2,1.16,12880,4.68,0,0,12880,4.68
"Γαλαξίδι","Ανεμοκάμπι","520","1505 Λ06 LPS.05","Λαβράκι",1.95,2.49,"LPS - Les Poissons du Soleil SCEA",NA,"2015","May",2015-07-21,"July","2015",2015-07-31,"July","2015",10,14.91,19,16.95,4.09,19.35,-1.81,18.78,20.7,"IRIDA Power 2,0mm","IRIDA POWER","ΙΡΙΔΑ Α.Ε.",1130,1480.32,23.67,262120,3908.21,262120,4980.28,0,0,0,1072.07,1014.4,1.05,1.05,1.11,0,94.22,33,100,0,2.56,2.57,2.42,2.55,0.41,0.72,26.23,0,286,"A. <50","A. <50",610,1.61,NA,"Λαβράκι - τρέχον","Γαλαξίδι (Β1, 2, 2Ν, 3 & 6)","Unchecked",NA,0,1,0,0,0,2,1.09,12880,4.68,0,0,12880,4.68
"Γαλαξίδι","Ανεμοκάμπι","527","1210 T15 FMD","Τσιπούρα",0.54,0.7,"FMD - Ferme Marine De Douuhet",NA,"2012","October",2012-10-18,"October","2012",2012-10-31,"October","2012",13,10.89,14,12.45,3.11,14.03,-0.21,13.99,16.97,"IRIDA Power 1,5mm","IRIDA POWER","ΙΡΙΔΑ Α.Ε.",295,583.17,49.41,1e+05,1089,99735,1396.29,0,0,0,307.29,306.29,0.95,0.96,0.96,265,3.17,0,0,0.26,1.84,1.84,1.93,1.83,0.24,0.59,23.21,0,327,"A. <50","A. <50",285,1.89,NA,"Τσιπούρα - Plus 2012","Γαλαξίδι (Β1, 2, 2Ν, 3 & 6)","Unchecked",NA,0,0,0,0,0,1,0.96,265,0.26,0,0,265,0.26
"Γαλαξίδι","Ανεμοκάμπι","527","1210 T15 FMD","Τσιπούρα",0.7,1.38,"FMD - Ferme Marine De Douuhet",NA,"2012","October",2012-10-31,"October","2012",2012-11-30,"November","2012",30,14,28,21,14,28.84,-2.91,27.79,25.27,"IRIDA Power 1,5mm","IRIDA POWER","ΙΡΙΔΑ Α.Ε.",1660,1241.31,-33.73,99735,1396.29,98490,2757.72,0,0,0,1361.43,1340.75,1.19,1.22,1.24,1260,31.06,0,0,1.26,2.77,2.78,2.31,2.76,0.47,0.98,20.54,0,636,"A. <50","A. <50",1472,1.89,NA,"Τσιπούρα - Plus 2012","Γαλαξίδι (Β1, 2, 2Ν, 3 & 6)","Unchecked",NA,0,1,0,0,0,2,1.11,1510,1.51,0,0,1510,1.51
"Γαλαξίδι","Ανεμοκάμπι","527","1210 T15 FMD","Τσιπούρα",1.38,1.67,"FMD - Ferme Marine De Douuhet",NA,"2012","October",2012-11-30,"November","2012",2012-12-31,"December","2012",31,28,34,31,6,38.31,-11.25,37.91,36.77,"IRIDA Power 2,0mm","IRIDA POWER","ΙΡΙΔΑ Α.Ε.",1650,1378.61,-19.69,98490,2757.72,98295,3342.03,0,0,0,584.31,968.64,2.79,2.82,1.7,195,37.53,0,0,0.2,1.75,1.65,0.63,1.76,0.19,0.38,16.64,0,533,"A. <50","A. <50",1400,1.49,NA,"Τσιπούρα - Plus 2012","Γαλαξίδι (Β1, 2, 2Ν, 3 & 6)","Unchecked",NA,0,0,0,0,0,2,1.53,1705,1.7,0,0,1705,1.7
"Γαλαξίδι","Ανεμοκάμπι","527","1210 T15 FMD","Τσιπούρα",1.67,1.96,"FMD - Ferme Marine De Douuhet",NA,"2012","October",2013-01-03,"January","2013",2013-01-31,"January","2013",28,34,40,37,6,39.36,1.63,39.33,38.55,"IRIDA Power 2,0mm","IRIDA POWER","ΙΡΙΔΑ Α.Ε.",1270,1025.42,-23.85,98225,3339.65,98080,3923.2,0,0,0,583.55,517.84,2.16,2.18,2.45,145,45.23,0,0,0.15,1.25,1.26,0.58,1.25,0.21,0.43,14.6,0,421,"A. <50","A. <50",1270,1.7,NA,"Τσιπούρα - Plus 2012","Γαλαξίδι (Β1, 2, 2Ν, 3 & 6)","Unchecked",NA,0,1,0,0,0,2,1.7,1920,1.92,0,0,1920,1.92
"Γαλαξίδι","Ανεμοκάμπι","527","1210 T15 FMD","Τσιπούρα",1.96,2.21,"FMD - Ferme Marine De Douuhet",NA,"2012","October",2013-01-31,"January","2013",2013-02-28,"February","2013",28,40,45,42.5,5,44.53,1.06,44.44,42.83,"IRIDA Power 2,0mm","IRIDA POWER","ΙΡΙΔΑ Α.Ε.",1425,870.98,-63.61,98080,3923.2,98010,4410.45,0,0,0,487.25,432.36,2.91,2.92,3.3,70,48.17,0,0,0.07,1.22,1.23,0.42,1.22,0.18,0.34,13.76,0,399,"A. <50","A. <50",1075,1.7,NA,"Τσιπούρα - Plus 2012","Γαλαξίδι (Β1, 2, 2Ν, 3 & 6)","Unchecked",NA,0,0,0,0,0,2,1.87,1990,1.99,0,0,1990,1.99
"Γαλαξίδι","Ανεμοκάμπι","527","1210 T15 FMD","Τσιπούρα",2.21,2.5,"FMD - Ferme Marine De Douuhet",NA,"2012","October",2013-02-28,"February","2013",2013-03-31,"March","2013",31,45,51,48,6,49.98,2.04,49.8,49.07,"IRIDA Power 2,0mm","IRIDA POWER","ΙΡΙΔΑ Α.Ε.",1475,1206.38,-22.27,98010,4410.45,97845,4990.1,0,0,0,579.64,462.23,2.51,2.54,3.19,185,56.02,0,0,0.19,1.01,1.03,0.4,1,0.19,0.34,13.62,0,448,"A. <50","B. 50-100",1050,1.7,NA,"Τσιπούρα - Plus 2012","Γαλαξίδι (Β1, 2, 2Ν, 3 & 6)","Unchecked",NA,0,1,0,0,0,2,1.96,2155,2.15,0,0,2155,2.15
"Γαλαξίδι","Ανεμοκάμπι","612","1402 T02 G1.GT1","Τσιπούρα",NA,0.64,"Γ. Θ. Κ. Α.Ε. - Γαλαξίδι",NA,"2014","February",2014-02-26,"February","2014",2014-03-31,"March","2014",33,1.71,2.5,2.1,0.79,2.5,0,2.48,2.32,"IRIDA Power 1,0mm","IRIDA POWER","ΙΡΙΔΑ Α.Ε.",753,609.53,-23.54,510000,872.1,509335,1273.34,0,0,0,401.24,391.05,1.87,1.88,1.93,665,1.13,136,-388.97,0.13,2.15,2.16,1.15,2.15,0.02,0.33,14.35,0,485,"A. <50","A. <50",493,2.17,NA,"Τσιπούρα - τρέχον","Γαλαξίδι (Β1, 2, 2Ν, 3 & 6)","Unchecked",NA,0,1,0,0,0,1,1.88,665,0.13,0,0,665,0.13
"Γαλαξίδι","Ανεμοκάμπι","612","1402 T02 G1.GT1","Τσιπούρα",0.64,1.02,"Γ. Θ. Κ. Α.Ε. - Γαλαξίδι",NA,"2014","February",2014-03-31,"March","2014",2014-04-30,"April","2014",30,2.5,4,3.25,1.5,4.17,-4.08,4.13,3.44,"IRIDA Power 1,0mm","IRIDA POWER","ΙΡΙΔΑ Α.Ε.",1475,827.9,-78.16,509335,1273.34,508980,2035.92,0,0,0,762.58,828.75,1.93,1.93,1.78,355,2.19,124,-186.29,0.07,3.03,2.97,1.57,3.03,0.05,0.51,14.77,0,453,"A. <50","A. <50",1435,2.17,NA,"Τσιπούρα - τρέχον","Γαλαξίδι (Β1, 2, 2Ν, 3 & 6)","Unchecked",NA,0,0,0,0,0,2,1.88,1020,0.2,0,0,1020,0.2
"Γαλαξίδι","Ανεμοκάμπι","612","1402 T02 G1.GT1","Τσιπούρα",0.8,1.05,"Γ. Θ. Κ. Α.Ε. - Γαλαξίδι",NA,"2014","February",2014-05-20,"May","2014",2014-05-31,"May","2014",11,6.5,8.5,7.5,2,8.24,3.16,6.63,8.29,"IRIDA Power 1,0mm","IRIDA POWER","ΙΡΙΔΑ Α.Ε.",530,542.94,2.38,253673,1648.87,252923,2149.85,0,0,0,500.97,28,1.05,1.06,18.93,762,7.4,24,-3075,0.3,2.55,2.9,2.44,2.56,0.18,0.82,17.54,0,212,"A. <50","A. <50",315,2.17,NA,"Τσιπούρα - τρέχον","Γαλαξίδι (Β1, 2, 2Ν, 3 & 6)","Unchecked",NA,0,0,0,0,0,2,1.29,1543.38,0.61,0,0,1543.38,0.61
"Γαλαξίδι","Ανεμοκάμπι","612","1402 T02 G1.GT1","Τσιπούρα",1.05,2.19,"Γ. Θ. Κ. Α.Ε. - Γαλαξίδι",NA,"2014","February",2014-05-31,"May","2014",2014-06-30,"June","2014",30,8.5,18,13.25,9.5,18.19,-1.04,15.31,17.73,"IRIDA Power 1,5mm","IRIDA POWER","ΙΡΙΔΑ Α.Ε.",2585,2428.8,-6.43,252923,2149.85,249968,4499.42,0,0,0,2349.58,1677.16,1.09,1.1,1.54,2955,39.9,62,-4666.13,1.17,2.71,2.96,2.5,2.71,0.32,0.92,20.21,0,627,"A. <50","A. <50",2245,1.93,NA,"Τσιπούρα - τρέχον","Γαλαξίδι (Β1, 2, 2Ν, 3 & 6)","Unchecked",NA,0,0,0,0,0,2,1.17,4498.38,1.77,0,0,4498.38,1.77
"Γαλαξίδι","Ανεμοκάμπι","432","1211 T16 BIT","Τσιπούρα",0.21,0.42,"Γ. & Π. Μπιτσάκος Α.Ε.",NA,"2012","November",2012-11-13,"November","2012",2012-11-30,"November","2012",17,2.01,4,3,1.99,4.04,-0.99,4.03,3.77,"IRIDA Power 1,0mm","IRIDA POWER","ΙΡΙΔΑ Α.Ε.",239,207.9,-14.96,116851,234.87,115661,462.64,0,0,0,227.77,231.24,1.03,1.05,1.03,1190,3.34,18,-6511.11,1.02,4.18,4.17,4.05,4.19,0.12,0.91,19.81,0,356,"A. <50","A. <50",139,2.06,NA,"Τσιπούρα - Active 2013","Γαλαξίδι (Β1, 2, 2Ν, 3 & 6)","Unchecked",NA,0,1,0,1,0,1,1.05,1190,1.02,0,0,1190,1.02
"Γαλαξίδι","Ανεμοκάμπι","432","1211 T16 BIT","Τσιπούρα",0.42,0.82,"Γ. & Π. Μπιτσάκος Α.Ε.",NA,"2012","November",2012-11-30,"November","2012",2012-12-31,"December","2012",31,4,8,6,4,7.7,3.9,7.55,6.97,"IRIDA Power 1,5mm","IRIDA POWER","ΙΡΙΔΑ Α.Ε.",565,450.51,-25.41,115661,462.64,112916,903.33,0,0,0,440.68,389.87,1.23,1.28,1.45,2775,20.19,17,-16223.53,2.4,2.77,2.86,2.24,2.77,0.13,0.77,16.64,0,533,"A. <50","A. <50",345,1.64,NA,"Τσιπούρα - Active 2013","Γαλαξίδι (Β1, 2, 2Ν, 3 & 6)","Unchecked",NA,0,0,0,0,0,2,1.19,3935,3.37,0,0,3935,3.37
"Γαλαξίδι","Ανεμοκάμπι","432","1211 T16 BIT","Τσιπούρα",0.73,0.82,"Γ. & Π. Μπιτσάκος Α.Ε.",NA,"2012","November",2013-01-16,"January","2013",2013-01-31,"January","2013",15,7.09,8,7.54,0.91,7.81,2.43,7.83,8.22,"IRIDA Power 1,5mm","IRIDA POWER","ΙΡΙΔΑ Α.Ε.",145,229.65,36.86,112561,798.06,112561,900.49,0,0,0,102.43,83.3,1.42,1.42,1.74,0,23.29,0,0,0,1.14,1.15,0.81,1.15,0.06,0.34,14.62,0,234,"A. <50","A. <50",85,2,NA,"Τσιπούρα - Active 2013","Γαλαξίδι (Β1, 2, 2Ν, 3 & 6)","Unchecked",NA,0,0,0,0,0,2,1.76,4290,3.67,0,0,4290,3.67
"Γαλαξίδι","Ανεμοκάμπι","432","1211 T16 BIT","Τσιπούρα",0.82,0.92,"Γ. & Π. Μπιτσάκος Α.Ε.",NA,"2012","November",2013-01-31,"January","2013",2013-02-28,"February","2013",28,8,9,8.5,1,8.99,0.11,9.01,9.53,"IRIDA Power 1,5mm","IRIDA POWER","ΙΡΙΔΑ Α.Ε.",280,424.95,34.11,112561,900.49,112356,1011.2,0,0,0,110.72,111.84,2.49,2.53,2.5,205,24.99,0,0,0.18,1.05,1.05,0.42,1.05,0.04,0.2,13.76,0,399,"A. <50","A. <50",165,2.02,NA,"Τσιπούρα - Active 2013","Γαλαξίδι (Β1, 2, 2Ν, 3 & 6)","Unchecked",NA,0,0,0,0,0,2,1.87,4495,3.85,0,0,4495,3.85
"Γαλαξίδι","Ανεμοκάμπι","432","1211 T16 BIT","Τσιπούρα",0.92,1.4,"Γ. & Π. Μπιτσάκος Α.Ε.",NA,"2012","November",2013-02-28,"February","2013",2013-03-31,"March","2013",31,9,11,10,2,10.78,2.04,10.81,11.11,"IRIDA Organic 1,5 mm","IRIDA Organic","ΙΡΙΔΑ Α.Ε.",470,555.46,15.38,112356,1011.2,111971,1231.68,0,0,0,220.48,199.2,2.09,2.13,2.36,420,28.73,0,0,0.37,1.36,1.37,0.65,1.36,0.06,0.32,13.62,0,448,"A. <50","A. <50",245,1.54,NA,"Τσιπούρα - Active 2013","Γαλαξίδι (Β1, 2, 2Ν, 3 & 6)","Unchecked",NA,0,1,0,0,0,2,1.91,4880,4.18,0,0,4880,4.18
"Γαλαξίδι","Ανεμοκάμπι","432","1211 T16 BIT","Τσιπούρα",1.4,1.65,"Γ. & Π. Μπιτσάκος Α.Ε.",NA,"2012","November",2013-03-31,"March","2013",2013-04-30,"April","2013",30,11,13,12,2,13.05,-0.38,13.02,14.53,"IRIDA Power 1,5mm","IRIDA POWER","ΙΡΙΔΑ Α.Ε.",450,710.36,36.65,111971,1231.68,111743,1452.66,0,0,0,220.98,223.21,2.01,2.04,2.02,228,31.37,0,0,0.2,1.12,1.12,0.56,1.13,0.07,0.27,15.06,0,464,"A. <50","A. <50",450,2.02,NA,"Τσιπούρα - Active 2013","Γαλαξίδι (Β1, 2, 2Ν, 3 & 6)","Unchecked",NA,0,0,0,0,0,2,1.92,5108,4.37,0,0,5108,4.37
